Category;Title;Content
Askercell;Turkcell Askercell Hattımın Kapatılması Ve Borç Silme Talebi;"Ben Andrea P***, 0531 849 6*** numaralı Turkcell abonesiyim. Bu numarayı sadece askerlik sürecim boyunca kullandım ve askerlik hizmetimin tamamlanmasının ardından numaramın kapatılması için talepte bulundum. Ancak, aylar sonra öğrendiğim üzere numaram faturalı bir hatta geçirilmiş ve üzerine yüksek miktarlı bir borç yansıtılmıştır.
Askercell hattımın askerlik sürecim sona erdikten hemen sonra kapatılması için Turkcell İskenderun bayinizdeki yetkililere başvuruda bulundum. Bu süreçte ilgili işlemlerin tamamını resmi kanallar aracılığıyla gerçekleştirdiğime dair elimdeki tüm belgeler mevcuttur. Ancak, numaramın hâlâ aktif durumda olduğunu ve üzerime bir borç yansıtıldığını öğrenmek beni şaşırtmıştır.
Dilekçemin amacı, tarafıma iletilen borcun derhal silinmesi ve Askercell hattımın kapatılması talebimi bir kez daha iletmektir. Numaramı askerlik dönemim dışında hiçbir şekilde kullanmadım ve kullanılmamıştır.
Bu konuda gereğinin yapılmasını ve tarafıma en kısa sürede geri dönüş yapılmasını rica ederim."
Askercell;Turkcell Askercell Hattının Mağduriyeti!;03.06.2023 tarihinde Amasya 15. Piyade Eğitim Tugay'ından almış olduğum Turkcell Askercell hattı (500 TL) 13 gün boyunca açılmadı. Bu süre zarfında aileme ve sevdiklerime hattın açılmaması sebebiyle ulaşamadım. Maddi ve manevi şikayetçiyim. Gereğinin yapılmasını talep ediyorum.
Askercell;Turkcell Askercell Aktive Olmuyor;"Turkcell Askercell hattı açtırmak için 24/06/2023 tarihinde Tokat Novada AVM içerisindeki bayiden 400 TL vererek yeni hat çıkardık. Hattın aynı gün kullanıma açılacağı söylenmesine rağmen ben kişilerin yeni olduğunu bilerek 48 saat geçmesini bekledim. Üzerinden 72 saat geçmesine rağmen hat hala kullanıma açılmadı. 27/06/2023 saat 10:10'da bayiyi aradığımda hatta problem olmadığını her şeyin aktif olduğunu söylüyorlar, ancak hat hala iç ve dış aramalara kapalı. Beni çözüm için 45 km yol giderek merkeze gelmemi istiyorlar. Kendilerine sim card barkod numarasına kadar söyledim ve iade kabul etmiyorlar.
Turkcell pişmanlıktır."
Askercell;Turkcell Hattı Aktif Olmuyor;03.06.2023 tarihinde, 235*****500 T.C. Kimlik numaralı nişanlıma askeriye de 500₺ karşılığında (ödeme dekontu ektedir) Askercell hattı açılmış, ancak hattın hala aktif olmadığını ve e-devlet üzerinden de adına açılan bir Turkcell hattının görünmediğini tespit ettik. Bu konuda yardımınızı talep ediyorum. Mağduruz, kaç gündür hat kullanılamıyor ve iletişim sağlayamıyoruz. Acil dönüş bekliyorum.
Askercell;Turkcell İcra Borcu Bilgisi;"Turkcell hattım ile ilgili daha önce şikayette bulundum ve bu süreçte bana saçma bir şekilde buradan yazılı olarak bir cevap geldi hattımı 6 ay dolmadan kapattılar ve neden kapandılar diye aradığım da bana yalan bilgi verdiler sonra telefonu yüzüme kapattılar bugün beni avukat arayıp bana 600 TL borcum olduğunu söylüyor.
Ödenmemiş faturam olduğu için ben bu insanları defalarca aradım bana hiçbir şekilde hattımın borcu olduğunu iletmediler hattı alırken verdiğin adres bilgisini yanlış girmişler bu yüzden evine herhangi bir mesaj gelmemiş.
Hattımı Askercell den normal hatta çevirdiğimde tekrar adres istediler yine verdim yine güncellemişler yine yanlış adres girmişler bu nasıl bir durum ben bilmediğim bir 152 TL borcumun 600 TL olduğunu avukattan öğreniyorum."
Askercell;Turkcell Askercell Arama Yapılmıyor Ses Gelmiyor;Askercell aldım 5 numara tanımlanıyormuş. Çalışanlar sadece hat satıp bu bilgiyi vermemişti. Sonra kendim araştırarak buldum ve tanımlattım. Arama yapılmıyor, karşıdan ses gelmiyor ve benim sesim gitmiyor. Böyle bir saçmalık olamaz. Bir şey yapıyorsunuz. Tam yapın bari, askerde olan nişanlımla konuşamıyorum.
Askercell;Turkcell Askercell Hattı Arama Sorunu;Merhaba, kardeşime Mart başında Askercell aldık ve bugüne kadar aktif bir şekilde kullanıyorduk. Ancak bugün, ne karşı taraftan arayabiliyoruz ne de karşı taraf bizi arayabiliyor. Aradığım zaman hiç çalmıyor, direkt olarak kapanıyor. Bu konu hakkında yardımcı olabilir misiniz?
Askercell;Turkcell'in Benden Habersiz Hattımı Faturalıya Geçirilmesi;İyi günler ben 11/11/2022 tarihinde askere teslim olduğumda 59. Hava ve Topçu Eğitim Tugayı ve Kışla Bölüğü / Erzincan merkezinde Turkcell satıcıları vardı ve Askercell olarak Turkcell'den hat aldım. Satan kişilere hattı kapatmak için ne yapabilirim diye sorduğumda ise bana cevap olarak 6 ay yükleme yapmazsanız hattınız iptal olacaktır dendi. Usta birliğimi KKTC'de yaptım dolayısıyla TR hatları yerine oradaki hatlardan aldım. Terhis olduktan sonra bugün bana Turkcell müşteri hizmetlerinden onlara ait bir borç faturası çıkarıldı ve de hiç kullanmadığım bir hat üzerine ve haberim olmadan kota tamamlamak için hattımı benden habersiz faturalı hatta çevirmişler. Bunun üzerine müşteri hizmetlerini aradığımda ise kesin bir sonuç vermediler. Hangi mağazanın benim üzerimde işlem yaptığını sormak için aradığımda 2 kere yüzüme kapadılar. En sonuncusunda ise sistemlerin bozuk olduğunu bir bilgi elde edemediklerini yazdılar. Sonuç olarak hiç kullanmadığım bir hat için 412 TL bir ödeme yaptım ve Turkcell'den ve işlemi yapan mağazadan şikayetçiyim. Mağduriyetimin giderilmesini ve ödediğim tutarın geri ödenmesini istiyorum.
Askercell;Turkcell'in Askercell Hattı Açmaması;Askerlik görevimi yapmak için gittiğimde zorla Turkcell'in Askercell sınırlı hattını 550 TL'ye satıp hattımı askerlik boyunca hiçbir şekilde kullanıma açmadılar. Numaramı bile bildiren herhangi bir evrak vermediler. İletişim kurup zararımın karşılanması yönünde bir talepte bulunamadım. Birçok yönden beni zor durumda bıraktılar.
Askercell;Turkcell Askercell Çekmiyor, Mesaj Atılmıyor;Turkcell’den aldığımız Askercell hiçbir türlü çekmiyor, ne mesaj atılıyor ne aranabiliyor. Aynı yerde farklı firmaların asker hatları çekiyor yalnızca Turkcell’de problem var. Aradığımızda yalnızca kart sahibinin işlem yapabileceği söyleniyor ama kart sahibinin Hattı çekmediği için nasıl iletişim kurmasını bekliyorlar anlamış değilim. Madem çekmeyen hat neden para verdirip satıyorsunuz bu nasıl hizmet!
Askercell;Turkcell Kütahya Hava Tugayında Askercell Çekmiyor;Kütahya Hava Tugayı'na oğlum asker olarak başladı. Kapıda zorunlu olarak Askercell aldık. 550 TL ödedik, 1000 dakika olduğu söylendi. Askercell ile oğlum arıyor ama konuşamıyorum, çünkü nasıl bir uygulama varsa herkes aynı durumda. Lütfen durumu çözüme kavuşturun.
Askercell;Turkcell Asker Hattı Açılmadı;04.02.2023 tarihinde Tokat 48. Piyade Alayına teslim olurken zorla aldırdıkları Turkcell Askercell hat hala açılmadı. 550 TL para verdik. Mevzu para da değil, insanlar mağdur oluyor. Turkcell'i aradığımda telefon numarası olmadan yardımcı olamam diyor. Hat açılmadan telefon numarasını da öğrenemiyorum. Bu konunun çözülmesini istiyorum.
Avans TL;Turkcell Finansal Hizmetlerinde Adaletsizlik;Faturalarımı düzenli ödüyorum ve uzun süredir Turkcell kullanıyorum. Ayrıca memurum. Ne diğer banka hesaplarımda ne de başka bir kurum veya kuruluşta gecikmiş ödemem yok. Buna rağmen Financell kredisinden ve cihaz kampanyalarından yararlanamıyorum. Çalışmayan ve faturaları geciktiren kişilere dahi kredi veren Paycell'den şikayetçiyim.
Avans TL;Turkcell Paycell Uygunsuzluktan Dolayı İade Sorunu;Merhabalar, Paycell'den kullanmış olduğum bakiyeyi karta aktardım. Daha sonra kullanmak istediğimde bakiyeyi kullanamadım. BDDK'nın aldığı karardan dolayı bakiyeyi Turkcell faturama iade ettiler. Ancak 180,00 TL gibi komisyon bedelini halen faturama yansımış görüyorum. Kullandırtmadıkları işlemden dolayı bir nevi usulsüzlük yapılıyor. Attığım maile dalga geçer gibi dönüşler oluyor. Acilen çözülmesini istiyorum. Haksız kazanç hep var ama bu kadar alenisini artık bünye kaldırmıyor.
Avans TL;Turkcell'e Artık Güvenmiyorum;İnternette başka bir işlem yaparken farkında bile olmadan önüme çıkan htp click n Play diye bir yere abone olmuşum ve şöyle bir mesaj geldi Turkcell'den htp click n Play servisinden 03.06.2024 tarihinde 167 TL'lik. Müşteri hizmetlerini aradım. Aboneliği iptal ettiler ama ücret iptalinin mümkün olmadığını söylediler 5 dakika önce sehven yapılmış bir şeyde nasıl ücret iadesi yapılmaz? Turkcell'e olan güvenimi her geçen gün yitirmekteyim. Fiyatı ne olursa olsun Turkcell'den başka aboneliklere geçmeyi düşünmezken ben maalesef artık Turkcell'e devam etmek istemiyorum. Sizin gibi kurumların bu tarz olaylara izin vermesi üzücü.
Avans TL;Turkcell Paycell Uygulamasında Karşılaşılan Sorunlar Ve Kullanıcı Deneyimi;Paycell uygulaması hizmeti kadar kötü bir sistem görmedim. Koskoca Turkcell, böyle bir uygulama size hiç yakışıyor mu? İşlem yapamıyoruz, kaç dakikadır uğraşıyorum. Yardım merkezine ulaşmaya çalışıyorum, ancak uygulama sürekli hata veriyor. Her ay bir işlem yapıyorum, sadece onu da yapamayacaksam kapatın uygulamayı, ne siz uğraşın ne de biz mağdur olalım. Yeter artık.
Avans TL;Turkcell Ön Avans İptal;Merhaba, 240 TL'lik faturalı hat aldım. İlk ayın faturamda 'sözleşmeli ön avans' diye bir kalem görüyorum ve faturam 331 TL'ye çıkmış. Başta böyle bir durum söz konusu değildi, neden böyle olduğunu anlamadım. Acilen çözülmesini talep ediyorum. Üstelik sadece paket varken, sonradan 'ön avans' gibi kalemler ekliyorsunuz.
Avans TL;Turkcell 4747 Ücret Kesme;"Turkcell'de 500 SMS kullanım hakkım olmasına rağmen 4747 ye 1 (bir) adet SMS gönderdiğim için bakiyeden 2(iki) tl azaldı. Bilgi verilmeden, onay alınmadan kesilen ücretin ivedilikle iadesini talep ediyorum aksi takdirde faturasız hattımın tarife süresi bitmeye yakın operatör değiştireceğim. Turkcell kullandığımız için zaten tarifeler için yüksek ücretler ödüyoruz bir de bu tarz kesintilerle muhatap etmeyin. Not: Ziraat Bankası'nın resmi sitesinde ""4747 SMS Bankacılığı işlemlerinizde Bankamız tarafından herhangi bir ücret alınmamaktadır. Tarafınızca gönderilen SMS'ler, operatörünüzün SMS tarifesi üzerinden 1 SMS karşılığı ücretlendirilmektedir."" bilgisi yer almaktadır."
Avans TL;Turkcell On Ödemeli Donem Avans Ücreti Saçmalığı;"Turkcell faturasız hat kullanıcısıydım. Online olarak faturalı hatta geçiş yaptım. İletisim ücretlerim 205 TL. Fakat aldığımdan beri 329 TL ödüyorum. Ne olduğu dahi belli olmayan talebim dışında ""On ödemeli donem avans ücreti"" diye bir şey eklenmiş ne olduğunu dahi bilmiyorum ve bunun fiyatı 123 TL. Bu tutarın acilen iptal edilmesini talep ediyorum."
Avans TL;Turkcell Avans Ücreti Sorunu;İki hafta önce Turkcell faturalı tarifeye geçiş yaptım, ancak paketlere bakınca 155 TL'lik paketi tercih ettim. Faturalıya geçtikten sonra ödenecek tutara bakınca 222 TL olduğunu gördüm ve bu durumdan şikayetçiyim. 50 TL avans alınıyor. Lütfen bu sorunun giderilmesini ve 50 TL avansın faturamdan düşürülmesini talep ediyorum. Lütfen bu durumla ilgilenin.
Avans TL;Turkcell Ön Ödemeli Avans;180 TL'lik faturaya 70 TL ön ödemeli avans ücreti eklenmiş, böyle bir şartın olmadığını düşünüyorum ve iptalini talep ediyorum. Bu durumun düzeltilmesini istiyorum. Faturalı hattı kullanmaktan ötürü çok pişmanım. Lütfen ön ödemeli avansın acilen iptal edilmesini sağlayın.
Avans TL;Turkcell Ön Ödemeli Dönem Avans Ücreti;Turkcell hazır karttan faturalıya geçtim paketim 155 TL bugün baktım 205 TL olmuş ön ödemeli dönem avans tl ücreti diye 50 TL eklemişler. Ben böyle bir şeye abone olmadım abonelik iptal yapayım dedim zaten abone değilsiniz diye SMS geldi. Ben paketi alırken böyle bir bilgilendirme de yapılmadı. Zorla para ödetiyorsunuz insana. İstemiyorum iptal edilsin hemen.
Avans TL;Turkcell Cihaz Kredisi Taksitlerim Bitti Ama Hala Görünüyor;Cihaz taksitlerim bittiği halde Findeks'te görünüyor puanımın düşmesine ve oluşmamasına neden oluyor. Borcum bittiği halde neden Findeks'te bu kısımda görünüyor anlamış değilim. Bu durumun düzeltilmesini rica ediyorum hiçbir şekilde kredi avans para çıkmıyor önüme engel olarak çıkıyor. İşleme tabii numara 05307169***.
Avans TL;Turkcell Faturada Fazla Ücret Alınması;Turkcell de faturalı hatta bol Star 20 GB paketine geçiş yaptım, ön ödemeli avans tl ücreti adı altında faturama ekstra 38,13 TL ücret eklenmiş. Neden böyle bir şey yapıldığını anlamadım detaylı bir şekilde açıklama yapılmasını istiyorum. En kısa zamanda yardımcı olursanız sevinirim.
Avans TL;Turkcell Avans İptal Edemiyorum;Avansı almıştım hesabımdan habersiz -25 lira olmuş. Şimdi avans iptal yazıyorum, mesaj 5 dakika bekletiyor sonra gönderilemedi diyor. Ne saçma bir durum bu, haberim olmadan para çekilmesi. En azından bir bildirim bari gönderseydiniz. Şimdi iptal etmeye çalışıyorum. O da olmuyor, ne yapmam gerek şu an?
Avans TL;Turkcell Paycell Paramı Hesabıma Aktarmıyor;Çalıştığım yer bana 11/10/2023 saat 08:00 da ameliyat olduğum için 3.200 TL avans gönderdi. Paycell bu parayı bir türlü hesabıma aktarmıyor. Konu ile alakalı kaç kere aradım mail de attım ama dönüş olmuyor. Bugünde cuma araya hafta sonu giriyor. Acil olan parayı günler sonra gelse ne olacak Turkcell de bulunan hatlarımı ve internet ve Paycell hepsini iptal edeceğim Paycell den şikayetçiyim.
Avans TL;Turkcell Haberim Ve Talebim Olmadan Abonelik Tanımlayıp Para Çekiyor.;Turkcell talebim ve haberim olmadan tüm hatlarıma avans aboneliği tanımlamış ve tüm hatlarımdan -40 TL düşmüş. Çağrı merkezini aradığımda uzun yıllardır müşterileri olduğum için böyle yaptıklarını iddia ettiler. Bana haber vermediklerini ve böyle bir abonelik istemediğimi ve 40 TL nin iadesini istedim. Maalesef mümkün değil dediler. Bu yapılan haksızlığın giderilmesini istiyorum. Müşterilerinize haberi ve izni olmadan abonelik tanımlamak ahlaki değil. 40 lira çok bir para değil ama yapılan terbiyesizlik mide bulandırıyor. 11 hattımdan 5 tanesini taşıdım, kalan 6 hattıda taşıyacağım. Ve bu haksiz talebi kabul etmiyorum.
Avans TL;Turkcell Ödeme Tipi Değişikliği Ve Ön Ödemeli Dönem Avans Ücreti;Telsiz Kullanım Ödeme Tipi Değişikliği ve Ön Ödemeli Dönem Avans Ücreti adı altında 99 TL faturama eklemişler. Deprem bölgesinde size ulaşmak için yeterince zorluk çekiyorum lütfen biraz empati kurun. Acilen bu ücretlerin iptal edilmesini istiyorum. Turkcell gerçekten daha fazla katlanamayacağım sana. Durumu düzeltmezseniz CİMER'e şikayette bulunacağım. Faturamdan 99TL düşürülmesini istiyorum.
Avans TL;Turkcell Onayım Dışı Avans Uygulaması;Turkcell nasıl daha fazla para koparırım diye bilgimiz dışında kafasına göre avans uygulaması getirmiş. Hem kendileri 50 TL tanımlamış. Kullanmadığım halde ilk tl yüklemem de paramı bu bakiye için kestiler. Zaten tkü adı altında paramıza el koyuyorsunuz bir de üç kuruşumuzu almaya çalışıyorsunuz. Ev internetimin de taahhüdü biter bitmez Turkcell ile bağlantımı keseceğim. Şikayet merci yok, ilgili yok zaten bayileriniz de aşırı saygısız doğan araslı Türkcell_2 de müşteriyle nasıl konuşması gerektiği bilmeyen hakaret eden bir şahsı şikayet ettim ne yaptırım uygulandı ne uyarı verildi. Hâlâ devam ediyorlar. CİMER'e de başvuracağım konular ile alakalı olarak bilgilerinize
Avans TL;Turkcell Ön Ödemeli Dönem Avans Tl Ücreti;Turkcell'de yeni faturalıya geçtim ve hiçbir bilgilendirme olmadan ön ödemeli dönem avans TL ücreti 100 TL olarak faturama yansıdı. Benden habersiz olan bir şey, 150 TL olan faturam şu an 222 TL. Bununla ilgili ne bir bilgi ne bir şey verildi. Gereğinin yapılmasını rica ediyorum.
Avans TL;Turkcell Avans Bakiye 50 TL Çıkıyor Ama Benim Her Ay 100ce Dakikam Boşa Gidiyor;Her ay içinde dakikam kaldığı halde neden avans borcu 50 TL yazıyor bu haksızlık giderilmezse Tüketici Hakları'na şikayet edeceğim hiçbir zaman bakiyem eksiye düşmedi ve avans borcu çıkarıyorsunuz kullanmadan biten dakikaları mizin hesabını kime vereceksiniz
Avans TL;Turkcell Avans Tl Servisi!;Hazır kartlı hattıma benden onay almadan avans tl servis üyesi yapmışlar ve ilginç olan benim son iki senedir dakikam bitmeden yükleme yapıyorum. Müşteri hizmetlerini arıyorum, siz mağdur olmayın diye konuşmanız kesilmesin diye otomatik devam ediyormuş cevabını veriyor. Bana iyi de benim dakikam var olmasa anlarım, Turkcell böyle ucuz yollarla kim bilir ne paralar kazanıyor.
Avans TL;Turkcell Avans Hesabı Açıp Eksi Bakiyeye Düşürdü.;Turkcell bilgim dışında avans hesabı açıp eksi bakiyeye düşürdü. Zamanı geldiğinde telsiz kullanım borcumu ödüyorum zaten. Ayrıca avans hesabı açmasını gerektirecek bir şey de yapmıyorum paket kullanıyorum. Eksiye düşen bakiyenin eski haline gelmeni yani sıfırlanmasını istiyorum. Saçmalık!
